id,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,route_name
140,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 55m,5:35,3.7,600,25,vijayawada-to-hyderabad
141,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GO BUS,Non A/C Seater / Sleeper (2+1),23:20,06h 50m,6:10,4.4,618,11,vijayawada-to-hyderabad
142,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:30,07h 30m,6:00,2.4,690,20,vijayawada-to-hyderabad
143,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:30,06h 30m,6:00,2.7,900,26,vijayawada-to-hyderabad
144,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),23:20,07h 00m,6:20,3.2,950,8,vijayawada-to-hyderabad
145,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),23:15,06h 10m,5:25,2.7,500,27,vijayawada-to-hyderabad
146,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,6:25,3.8,550,13,vijayawada-to-hyderabad
147,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),0:29,06h 31m,7:00,4,670,21,vijayawada-to-hyderabad
148,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,5:00,3.3,720,15,vijayawada-to-hyderabad
149,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 00m,5:15,2.6,890,17,vijayawada-to-hyderabad
150,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 35m,6:25,3.5,560,16,vijayawada-to-hyderabad
151,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),0:30,06h 50m,7:20,2.9,500,28,vijayawada-to-hyderabad
152,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,7:10,3.8,610,23,vijayawada-to-hyderabad
153,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),0:25,06h 05m,6:30,2.7,585,11,vijayawada-to-hyderabad
154,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),23:45,05h 53m,5:38,2.8,560,19,vijayawada-to-hyderabad
155,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:35,06h 05m,5:40,2.3,690,22,vijayawada-to-hyderabad
156,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),0:25,06h 30m,6:55,3.7,550,15,vijayawada-to-hyderabad
157,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),23:45,06h 10m,5:55,2.7,684,13,vijayawada-to-hyderabad
158,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),0:15,06h 35m,6:50,2.4,500,19,vijayawada-to-hyderabad
159,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:41,06h 04m,5:45,2.9,696,17,vijayawada-to-hyderabad
160,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),1:00,06h 00m,7:00,2.9,600,14,vijayawada-to-hyderabad
161,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 22m,5:52,3.4,666,14,vijayawada-to-hyderabad
162,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:55,07h 05m,6:00,2.4,570,24,vijayawada-to-hyderabad
163,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:40,07h 23m,7:03,3,670,10,vijayawada-to-hyderabad
164,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,0:25,06h 16m,6:41,2.7,777,27,vijayawada-to-hyderabad
165,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J Gagana Travels,A/C Seater / Sleeper (2+1),0:30,05h 57m,6:27,3,610,19,vijayawada-to-hyderabad
166,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),15:30,07h 35m,23:05,1.7,790,21,vijayawada-to-hyderabad
167,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 37m,6:27,2.9,560,15,vijayawada-to-hyderabad
168,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),23:45,05h 45m,5:30,2.6,670,12,vijayawada-to-hyderabad
169,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 40m,5:35,2.2,669,6,vijayawada-to-hyderabad
170,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),1:00,06h 02m,7:02,1.6,890,8,vijayawada-to-hyderabad
171,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,6:25,2.2,780,4,vijayawada-to-hyderabad
172,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,23:35,06h 30m,6:05,2.6,560,21,vijayawada-to-hyderabad
173,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:25,06h 20m,5:45,2.4,700,9,vijayawada-to-hyderabad
174,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 35m,6:25,1.9,780,14,vijayawada-to-hyderabad
175,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Apple Travels,A/C Seater / Sleeper (2+1),23:59,06h 46m,6:45,2.5,750,19,vijayawada-to-hyderabad
176,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),0:40,06h 25m,7:05,2.1,900,32,vijayawada-to-hyderabad
177,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),15:20,06h 10m,21:30,1.8,700,13,vijayawada-to-hyderabad
178,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),0:05,05h 30m,5:35,1.5,560,10,vijayawada-to-hyderabad
179,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 15m,6:10,2.8,560,29,vijayawada-to-hyderabad
180,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),23:45,07h 30m,7:15,2.6,580,33,vijayawada-to-hyderabad
181,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),0:15,05h 23m,5:38,4.3,649,26,vijayawada-to-hyderabad
182,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Padma Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 05m,6:35,4.1,560,9,vijayawada-to-hyderabad
183,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sree Gowtham Travels,A/C Sleeper (2+1),23:02,05h 19m,4:21,4.1,800,4,vijayawada-to-hyderabad
184,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,7:10,4,599,30,vijayawada-to-hyderabad
185,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Royal Varma Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 40m,5:15,3.8,570,30,vijayawada-to-hyderabad
186,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),23:51,06h 39m,6:30,3.8,800,21,vijayawada-to-hyderabad
187,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),1:15,05h 50m,7:05,3.8,799,34,vijayawada-to-hyderabad
188,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),0:12,06h 38m,6:50,3.8,750,21,vijayawada-to-hyderabad
189,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 28m,6:27,3.8,780,16,vijayawada-to-hyderabad
190,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri NVR Travels,NON A/C Sleeper (2+1),0:30,06h 15m,6:45,3.8,769,19,vijayawada-to-hyderabad
191,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DivyaSri Bus,A/C Sleeper (2+1),23:20,06h 03m,5:23,4.1,599,24,vijayawada-to-hyderabad
192,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KTR Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 42m,7:12,3.7,699,22,vijayawada-to-hyderabad
193,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),0:02,06h 15m,6:17,3.7,660,20,vijayawada-to-hyderabad
194,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 21m,6:20,3.7,670,15,vijayawada-to-hyderabad
195,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 49m,6:44,3.7,670,16,vijayawada-to-hyderabad
196,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sitara Travels,NON A/C Push Back (2+2),23:00,06h 20m,5:20,3.6,670,26,vijayawada-to-hyderabad
197,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:50,06h 25m,6:15,3.1,799,23,vijayawada-to-hyderabad
198,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON A/C Hi-Tech (2+2),22:45,06h 05m,4:50,3.4,560,21,vijayawada-to-hyderabad
199,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 41m,6:40,3.3,670,22,vijayawada-to-hyderabad
200,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),23:00,06h 45m,5:45,2.6,1049,26,vijayawada-to-hyderabad
201,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Moonlight Travels,A/C Sleeper (2+1),23:00,07h 05m,6:05,3,499,18,vijayawada-to-hyderabad
202,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:55,06h 55m,6:50,3.9,580,25,vijayawada-to-hyderabad
203,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),1:30,05h 20m,6:50,4,790,22,vijayawada-to-hyderabad
204,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),0:00,06h 12m,6:12,4.3,590,35,vijayawada-to-hyderabad
205,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:40,07h 25m,7:05,2.9,690,23,vijayawada-to-hyderabad
206,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),0:50,05h 30m,6:20,2.9,1090,18,vijayawada-to-hyderabad
207,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:20,07h 00m,6:20,2.5,525,30,vijayawada-to-hyderabad
208,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),23:58,06h 34m,6:32,2.8,780,22,vijayawada-to-hyderabad
209,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:07,07h 08m,6:15,2.4,800,19,vijayawada-to-hyderabad
210,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,NON A/C Hi-Tech (2+2),23:35,06h 28m,6:03,2.7,560,3,vijayawada-to-hyderabad
211,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:25,05h 45m,5:10,3.3,600,23,vijayawada-to-hyderabad
212,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater (2+2),23:30,06h 00m,5:30,1.3,3999,24,vijayawada-to-hyderabad
213,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,NON A/C Airbus (2+2),23:59,06h 43m,6:42,4.3,3000,30,vijayawada-to-hyderabad
214,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),0:15,05h 23m,5:38,4.3,3000,49,vijayawada-to-hyderabad
215,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,A/C Sleeper (2+1),23:10,07h 15m,6:25,2.2,700,16,vijayawada-to-hyderabad
216,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),22:59,07h 11m,6:10,2.2,600,19,vijayawada-to-hyderabad
217,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,A/C Sleeper (2+1),23:59,06h 51m,6:50,1.9,749,29,vijayawada-to-hyderabad
218,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,6:00,3.9,580,25,vijayawada-to-hyderabad
219,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 06m,6:05,1.9,670,15,vijayawada-to-hyderabad
220,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 10m,6:50,1.9,670,9,vijayawada-to-hyderabad
221,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 10m,5:30,3.9,560,16,vijayawada-to-hyderabad
222,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),0:45,06h 10m,6:55,1.2,780,15,vijayawada-to-hyderabad
223,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri NVR Travels,Non A/C Seater / Sleeper (2+1),0:30,06h 15m,6:45,3.8,779,18,vijayawada-to-hyderabad
224,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BISMILLAH TRAVELS,A/C Sleeper (2+1),23:00,07h 20m,6:20,3.8,800,30,vijayawada-to-hyderabad
225,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 45m,6:40,3.7,560,16,vijayawada-to-hyderabad
226,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AMIGOS TRAVELS,A/C Sleeper (2+1),23:40,06h 39m,6:19,3.6,749,24,vijayawada-to-hyderabad
227,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,08h 48m,6:48,3.3,427,34,vijayawada-to-hyderabad
228,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 46m,6:45,3.1,599,31,vijayawada-to-hyderabad
229,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,ARK Travels,Non AC Seater (2+2),21:10,07h 42m,4:52,3,1000,40,vijayawada-to-hyderabad
230,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 32m,6:27,3,560,29,vijayawada-to-hyderabad
231,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:10,07h 00m,6:10,2.7,699,24,vijayawada-to-hyderabad
232,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Surya Dream Liner,NON A/C Sleeper (2+1),23:40,06h 20m,6:00,2.2,3000,30,vijayawada-to-hyderabad
233,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),21:10,08h 20m,5:30,2.1,3000,35,vijayawada-to-hyderabad
234,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:57,06h 48m,6:45,1.4,600,30,vijayawada-to-hyderabad
235,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1585,RAJDHANI (A.C. Semi Sleeper),12:30,05h 00m,17:30,2.8,480,33,hyderabad-to-vijayawada
236,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 41631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,05h 30m,18:30,2.3,396,29,hyderabad-to-vijayawada
237,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1449,RAJDHANI (A.C. Semi Sleeper),13:10,05h 00m,18:10,1.9,480,35,hyderabad-to-vijayawada
238,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,06h 40m,20:10,3.7,396,33,hyderabad-to-vijayawada
239,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 30610,RAJDHANI (A.C. Semi Sleeper),13:45,06h 05m,19:50,2.6,480,34,hyderabad-to-vijayawada
240,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7741,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:05,07h 05m,21:10,3.2,396,31,hyderabad-to-vijayawada
241,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 41410,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,06h 20m,20:30,1.9,396,31,hyderabad-to-vijayawada
242,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:10,06h 40m,20:50,2,396,29,hyderabad-to-vijayawada
243,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7761,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,07h 20m,22:10,4.1,396,33,hyderabad-to-vijayawada
244,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42462,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:05,06h 45m,21:50,1.9,396,30,hyderabad-to-vijayawada
245,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,05h 55m,21:10,2.3,396,43,hyderabad-to-vijayawada
246,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,06h 05m,21:50,2.1,480,35,hyderabad-to-vijayawada
247,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,15:50,06h 20m,22:10,2.9,376,29,hyderabad-to-vijayawada
248,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42662,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:50,06h 40m,22:30,3.6,396,29,hyderabad-to-vijayawada
249,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:40,06h 10m,22:50,1.9,480,35,hyderabad-to-vijayawada
250,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 8002,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,08h 15m,1:00,3.2,396,31,hyderabad-to-vijayawada
251,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,06h 40m,23:30,2.7,396,31,hyderabad-to-vijayawada
252,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 43062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,06h 40m,0:10,3,396,29,hyderabad-to-vijayawada
253,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 41831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:40,05h 30m,23:10,1.7,396,31,hyderabad-to-vijayawada
254,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9698,Lahari A/C sleeper,17:40,06h 10m,23:50,3.2,511,26,hyderabad-to-vijayawada
255,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 43262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10,06h 40m,0:50,3.7,396,28,hyderabad-to-vijayawada
256,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1143,RAJADHANI AC (CONVERTED METRO LUXURY),18:25,06h 05m,0:30,1.9,480,34,hyderabad-to-vijayawada
257,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1417,RAJDHANI (A.C. Semi Sleeper),18:30,05h 00m,23:30,2.2,480,35,hyderabad-to-vijayawada
258,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,06h 20m,1:10,4.2,396,31,hyderabad-to-vijayawada
259,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9929,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:55,06h 55m,1:50,2.9,352,16,hyderabad-to-vijayawada
260,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1757,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,07h 20m,2:30,4.6,396,30,hyderabad-to-vijayawada
261,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 40477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,06h 15m,1:30,3,396,31,hyderabad-to-vijayawada
262,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9807,Lahari A/C sleeper,19:25,06h 05m,1:30,3.8,511,21,hyderabad-to-vijayawada
263,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 6552,RAJDHANI (A.C. Semi Sleeper),19:45,06h 05m,1:50,2.7,480,35,hyderabad-to-vijayawada
264,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9919,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,06h 40m,2:30,3.9,356,21,hyderabad-to-vijayawada
265,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7692,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:05,06h 45m,2:50,3.8,396,33,hyderabad-to-vijayawada
266,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 2016,Lahari Non A/C Sleeper Cum Seater,20:25,06h 35m,3:00,3.2,442,3,hyderabad-to-vijayawada
267,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),20:35,06h 15m,2:50,3.1,480,34,hyderabad-to-vijayawada
268,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 42031,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,05h 30m,2:10,3.9,396,31,hyderabad-to-vijayawada
269,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7771,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06h 45m,3:30,4.2,352,31,hyderabad-to-vijayawada
270,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 31010,RAJDHANI (A.C. Semi Sleeper),21:05,06h 05m,3:10,3.1,480,35,hyderabad-to-vijayawada
271,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1781,RAJDHANI (A.C. Semi Sleeper),21:10,05h 00m,2:10,2.7,533,35,hyderabad-to-vijayawada
272,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 2980,RAJADHANI AC (CONVERTED METRO LUXURY),21:25,06h 05m,3:30,3.4,480,35,hyderabad-to-vijayawada
273,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,06h 30m,4:00,3.1,480,33,hyderabad-to-vijayawada
274,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9880,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 10m,3:40,3.7,396,5,hyderabad-to-vijayawada
275,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 17862,eGARUDA,21:40,06h 20m,4:00,2.9,533,33,hyderabad-to-vijayawada
276,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 7769,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,06h 40m,4:30,3,352,26,hyderabad-to-vijayawada
277,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TSRTC - 9922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,06h 40m,4:50,3.5,396,30,hyderabad-to-vijayawada
